5170	22	0	0	14
5176	37	1	3	16
5177	17	0	1	1
5178	5	2	2	3
5180	15	0	2	11
5184	12	0	0	2
5185	28	0	0	3
5188	36	0	0	6
5192	1	0	0	6
5193	1	0	0	0
5195	0	0	0	4
5196	0	0	0	1
5197	1	0	0	1
5199	0	0	0	3
5211	45	0	0	13
5213	10	0	2	2
5215	25	0	0	3
5216	55	2	6	2
5218	2	1	0	6
5221	20	2	0	1
5222	85	11	5	4
5224	65	140	3	18
5225	12	0	0	2
5228	4	0	0	3
5229	1	0	0	1
5230	2	0	0	4
5232	5	0	0	1
5233	75	0	0	48
5236	17	1	0	0
5237	5	0	0	5
5244	8	1	0	1
5247	68	6	6	13
5248	1	0	3	2
5249	9	5	1	2
5253	52	0	0	16
5254	80	17	1	5
5259	3	0	0	2
5261	8	0	0	4
5267	8	0	1	1
5272	20	0	0	3
5278	62	0	0	5
5282	65	5	1	6
5285	5	2	0	3
5288	7	0	0	9
5295	10	0	0	1
5298	7	0	13	5
5299	83	1	0	16
5300	40	0	0	6
5306	2	1	0	7
5308	7	0	0	2
5309	32	0	0	0
5311	1	0	1	0
5312	3	2	0	3
5313	3	19	2	10
5314	94	0	0	46
5315	0	0	0	0
5320	43	0	0	10
5321	51	16	3	7
5323	20	0	0	6
5326	39	1	5	8
5329	16	4	7	3
5330	5	3	0	2
5331	0	0	0	0
5332	1	0	0	0
5333	0	0	0	0
5334	1	0	0	0
5335	0	0	0	0
5336	1	0	0	0
5337	1	0	0	2
5346	10	0	0	3
5350	1	0	0	1
5360	5	21	3	6
5361	9	0	0	4
5362	3	1	0	2
5363	21	8	0	7
5367	23	4	0	2
5370	10	4	5	3
5371	71	0	0	5
5373	8	2	0	1
5374	30	0	0	5
5375	2	0	0	0
5376	5	0	1	5
5377	26	0	0	9
5378	1	0	1	10
5382	42	3	0	14
5385	9	1	0	2
5387	9	0	0	4
5388	6	0	0	4
5390	1	0	0	0
5391	27	0	1	3
5394	7	0	0	4
5395	17	0	0	3
5397	112	0	0	5
5399	106	21	0	2
5401	28	6	1	2
5403	38	0	6	4
5404	1	0	0	0
5405	183	2	22	15
5407	118	0	0	8
5408	18	55	0	6
5409	1	0	0	1
5410	1	0	0	0
5411	6	2	0	1
5412	2	4	0	2
5413	4	0	0	2
5415	7	0	0	0
5416	26	0	0	4
5420	1	0	0	0
5421	7	0	1	0
5422	17	0	0	0
5428	0	0	0	7
5429	1	0	0	2
5430	0	0	0	1
5431	1	2	3	6
5432	0	0	0	0
5433	1	0	0	0
5434	0	0	0	0
5436	1	0	0	0
5439	13	3	0	7
5447	42	7	0	2
5448	1	0	0	1
5449	1	0	0	3
5450	0	0	0	1
5451	1	1	1	0
5452	10	0	0	0
5453	1	0	0	1
5454	0	0	0	1
5455	1	0	0	0
5456	0	0	0	3
5460	2	0	0	1
5461	1	0	0	1
5462	1	2	0	1
5465	0	0	0	0
5466	2	0	0	0
5467	0	0	0	1
5468	43	0	0	6
5469	10	0	0	1
5470	7	0	0	1
5471	0	0	0	1
5472	1	0	0	0
5473	0	0	0	0
5474	0	0	0	0
5475	1	0	0	0
5477	0	0	0	2
5478	29	31	6	0
5479	0	0	0	3
5480	1	0	0	2
5481	0	0	0	0
5482	0	0	0	1
5483	0	0	0	0
5484	0	0	0	0
5485	0	0	0	1
5486	1	0	1	3
5487	0	0	0	2
5488	54	9	6	2
5489	76	24	5	8
5490	1	0	0	11
5493	0	0	0	1
5494	1	0	0	2
5495	1	0	0	0
5496	0	0	0	1
5497	0	0	0	0
5498	0	0	0	0
5499	2	0	0	0
5500	21	0	0	2
5510	3	3	0	3
5520	12	1	0	1
5523	0	0	0	0
5530	9	0	0	4
5541	4	0	0	2
5551	67	13	2	13
5552	0	0	0	2
5554	12	0	0	0
5555	0	0	0	1
5556	0	0	0	1
5558	0	0	0	0
5559	1	0	0	0
5560	0	0	0	0
5561	11	0	1	2
5565	11	0	4	2
5566	0	0	0	1
5567	1	0	0	1
5570	0	0	0	1
5571	1	0	0	0
5573	104	0	21	5
5574	1	0	0	2
5575	2	0	0	0
5576	1	0	0	2
5577	1	0	0	3
5578	0	4	0	2
5580	2	0	0	2
5582	0	0	0	1
5584	13	0	0	8
5588	0	0	0	1
5590	0	0	0	1
5592	0	0	0	5
5593	103	3	1	1
5595	3	9	0	4
5596	0	0	0	2
5597	1	0	0	0
5598	0	0	0	2
5600	0	0	0	0
5602	14	0	0	1
5615	33	3	3	3
5617	20	12	0	3
5622	9	1	0	17
5623	72	0	3	7
5626	11	3	5	7
5630	64	2	1	1
5635	135	0	0	41
5636	4	0	0	1
5638	54	2	0	1
5639	5	0	0	3
5641	10	0	0	7
5642	10	0	0	0
5643	15	0	0	6
5644	11	0	0	4
5645	10	18	2	11
5646	27	38	0	12
5648	95	9	1	5
5649	12	0	0	0
5653	2	0	0	0
5654	44	0	1	16
5655	116	0	0	27
5658	53	1	0	6
5659	35	0	2	3
5661	7	0	0	0
5662	3	0	0	1
5663	11	0	0	2
5664	64	0	2	9
5665	24	0	0	6
5666	22	0	3	5
5667	97	1	3	10
5668	48	0	0	14
5669	75	1	0	13
5671	18	0	0	1
5672	62	0	0	7
5675	68	1	1	9
5676	38	4	0	4
5679	1	3	0	0
5683	1	0	0	0
5685	61	14	0	8
5688	10	0	0	5
5689	50	0	5	1
5690	4	4	0	1
5691	11	0	0	0
5693	40	0	0	14
5695	25	0	0	2
5696	3	0	0	3
5697	3	0	0	1
5698	105	0	0	24
5700	6	1	0	2
5702	9	70	0	3
5703	49	1	0	5
5704	10	0	0	4
5705	12	2	0	4
5706	4	0	0	9
5708	16	1	0	4
5711	4	0	0	0
5714	1	1	0	4
5715	15	0	0	4
5716	44	0	0	2
5717	21	12	1	10
5718	10	0	0	21
5719	2	0	1	1
5721	16	0	0	2
5722	12	1	0	1
5723	1	0	0	1
5724	23	23	0	5
5725	2	1	0	0
5726	1	0	2	2
5729	5	35	0	8
5734	18	0	2	1
5735	28	0	0	2
5736	15	0	0	10
5738	41	0	0	3
5739	39	2	3	5
5742	7	0	0	0
5743	1	0	0	0
5749	5	0	0	5
5750	5	0	2	5
5751	80	0	0	3
5759	8	0	0	3
5760	2	0	0	6
5762	15	0	1	6
5765	5	2	2	3
5766	71	0	3	39
5768	19	0	0	6
5769	10	0	0	4
5771	52	0	0	4
5776	15	0	0	5
5778	20	0	1	0
5781	2	0	1	1
5783	11	0	0	4
5786	71	0	2	2
5790	13	0	0	21
5793	7	0	0	3
5794	10	0	0	1
5796	10	1	0	1
5797	5	0	0	2
5804	47	0	0	11
5808	2	21	0	5
5810	11	0	0	2
5813	90	0	0	34
5814	0	0	0	1
5816	9	0	0	4
5820	23	1	1	8
5822	7	0	0	5
5823	45	0	1	11
5826	18	0	1	12
5828	7	0	0	1
5829	62	0	0	12
5830	3	18	0	4
5833	1	3	0	2
5836	2	0	0	2
5838	1	0	0	0
5839	12	2	0	3
5840	0	0	0	1
5841	1	0	0	1
5843	1	0	0	0
5844	0	0	0	0
5845	0	0	0	2
5846	0	0	0	1
5848	2	1	0	0
5849	7	0	0	0
5850	1	0	0	0
5851	1	0	0	0
5853	3	0	0	0
5855	0	0	0	1
5857	0	0	0	0
5859	16	2	0	10
5863	11	0	0	10
5864	2	0	0	0
5865	32	1	1	3
5866	2	0	0	12
5867	7	0	0	1
5869	7	0	0	2
5873	13	1	0	0
5874	5	0	0	0
5876	5	1	0	4
5879	86	1	0	21
5881	4	161	0	0
5882	176	42	0	11
5884	80	0	3	25
5898	2	0	0	0
5899	5	0	0	2
5902	94	1	0	8
5903	0	0	0	0
5905	33	1	0	9
5906	74	10	0	17
5907	55	1	0	15
5909	10	0	0	4
5910	47	0	0	5
5912	15	0	0	4
5914	29	0	2	1
5916	8	0	0	0
5918	7	0	0	2
5919	2	0	0	2
5920	6	0	0	4
5921	44	0	0	8
5926	5	0	0	0
5928	30	1	0	4
5930	3	0	0	1
5931	28	0	2	0
5932	12	1	0	4
5933	22	0	3	4
5935	3	85	1	6
5936	8	1	3	7
5938	7	6	4	4
5942	1	0	0	9
5943	5	0	1	4
5945	30	8	0	10
5946	17	0	0	2
5948	1	2	0	3
5950	107	30	0	6
5951	146	32	0	9
5955	26	22	2	2
5956	14	1	0	5
5959	18	0	3	18
5961	12	2	3	3
5962	62	0	0	7
5966	13	0	0	8
5974	9	0	0	5
5976	26	0	0	6
5980	1	0	1	2
5981	124	0	0	36
5985	2	0	0	2
5987	88	0	0	1
5992	5	0	0	10
5993	3	0	0	2
5999	28	1	0	7
6000	0	0	0	4
6001	0	0	0	1
6003	1	0	0	2
6007	0	0	0	0
6010	1	0	0	5
6011	1	0	0	1
6014	15	0	0	5
6015	23	0	0	2
6016	11	0	0	4
6019	5	0	0	5
6020	1	2	0	2
6021	63	0	0	7
6022	1	0	0	0
6023	4	2	0	1
6024	13	0	0	5
6026	3	0	0	5
6034	2	0	0	2
6035	20	0	0	5
6036	11	1	0	4
6038	17	0	0	2
6042	17	1	0	6
6045	9	0	0	0
6046	86	0	0	30
6047	6	0	0	0
6051	2	0	2	3
6056	8	1	0	1
6057	10	4	0	4
6058	51	0	0	13
6059	28	15	1	9
6060	1	2	0	2
6061	3	0	0	0
6062	8	10	2	3
6066	45	7	1	16
6068	32	0	0	13
6085	7	3	0	6
6088	14	0	0	5
6091	2	0	0	8
6095	18	0	1	4
6097	12	0	1	2
6099	2	0	0	2
6100	17	3	0	3
6102	16	4	1	4
6105	1	0	0	0
6111	2	1	0	2
6112	12	35	3	9
6113	12	6	1	2
6115	2	7	4	10
6117	133	0	1	38
6118	1	2	0	2
6121	31	0	0	4
6122	4	0	0	3
6123	25	0	0	2
6125	53	0	0	9
6130	65	18	0	3
6134	8	0	0	1
6136	52	0	0	12
6138	14	0	0	7
6139	1	0	0	3
6140	79	2	0	39
6172	36	0	0	7
6173	17	0	0	12
6174	13	0	0	1
6176	48	0	0	15
6181	9	1	0	6
6182	4	0	0	1
6183	5	0	0	0
6184	7	0	0	1
6185	49	0	0	17
6186	3	0	0	2
6187	85	0	0	5
6188	1	0	0	1
6193	7	1	3	12
6195	102	0	0	33
6197	4	0	0	3
6198	4	1	0	6
6199	1	0	0	0
6200	1	0	0	0
6201	10	2	0	2
6203	1	0	0	1
6205	6	1	0	1
6206	16	0	0	1
6207	12	3	17	7
6208	5	0	0	4
6210	30	0	0	8
6211	5	1	0	0
6212	2	1	0	0
6216	23	1	0	22
6220	20	0	0	2
6221	68	0	1	6
6225	1	0	0	0
6226	16	0	0	9
6229	31	0	3	4
6230	9	2	2	8
6231	31	1	1	0
6233	4	1	2	4
6235	33	0	0	5
6236	1	1	0	0
6237	114	11	9	11
6239	5	0	0	0
6246	3	3	2	3
6247	4	0	0	1
6250	29	0	0	7
6251	0	0	0	5
6255	13	0	0	3
6258	28	1	1	5
6259	1	16	0	4
6260	52	0	0	15
6261	5	0	0	0
6267	18	0	0	4
6271	4	0	0	11
6276	2	0	0	5
6279	3	4	1	4
6280	17	0	3	2
6285	30	0	0	6
6286	20	0	0	6
6288	16	2	0	3
6290	6	0	0	4
6291	6	0	1	7
6292	6	0	0	1
6293	74	0	0	17
6295	26	0	0	3
6298	9	0	0	1
6299	18	0	0	4
6309	4	0	0	2
6310	18	26	1	6
6312	27	0	0	4
6313	4	0	0	2
6314	27	0	0	0
6315	24	0	0	1
6316	12	0	0	1
6317	20	1	0	0
6319	5	2	0	2
6321	50	0	0	12
6322	3	1	1	7
6324	0	0	1	0
6325	11	0	0	2
6326	2	1	0	1
6328	9	2	0	0
6329	10	0	0	8
6330	8	0	0	9
6331	8	0	0	2
6335	1	0	0	0
6336	7	0	0	5
6337	7	0	0	4
6339	4	0	0	0
6340	11	1	0	6
6343	70	1	1	6
6344	6	0	0	1
6346	41	0	0	11
6347	3	4	0	1
6352	3	0	1	4
6354	2	0	0	6
6355	215	3	0	36
6357	15	0	1	2
6359	41	7	0	8
6362	14	1	0	5
6363	11	4	0	7
6364	11	0	0	5
6365	0	0	0	2
6366	13	11	0	23
6367	14	9	0	15
6371	14	5	0	10
6416	3	0	1	4
6420	10	8	0	16
6421	18	4	0	13
6423	7	0	0	2
6424	13	9	0	17
6426	3	2	0	3
6427	32	10	0	13
6429	10	2	0	4
6431	2	0	0	4
6432	16	1	0	3
6433	49	0	0	9
6434	13	9	0	3
6435	7	5	0	5
6436	8	1	0	2
6437	70	0	0	3
6438	22	0	0	1
6440	14	0	0	4
6443	36	9	0	8
6445	6	1	1	2
6446	53	2	1	6
6449	47	0	0	5
6451	27	0	0	10
6452	9	0	0	43
6456	2	0	0	5
6458	12	0	1	0
6459	5	0	0	0
6462	3	0	0	1
6466	111	40	4	4
6468	1	16	0	5
6469	5	0	1	1
6501	42	0	1	13
6503	34	13	0	4
6505	2	0	0	1
6512	5	0	0	1
6513	3	0	0	3
6514	6	9	3	5
6516	3	7	2	2
6517	25	0	0	5
6520	4	0	0	3
6526	19	0	0	7
6530	2	0	0	1
6532	6	0	0	4
6533	27	0	0	0
6535	32	0	0	0
6537	6	11	0	3
6539	34	2	0	1
6542	3	0	0	16
6543	3	0	0	1
6546	37	0	2	6
6548	67	0	0	6
6552	4	1	0	0
6555	37	12	1	9
6556	18	0	0	0
6557	5	0	0	2
6558	72	16	0	7
6559	2	0	0	1
6561	28	1	0	16
6562	2	0	0	1
6563	1	0	0	1
6566	0	0	0	4
6569	6	0	0	2
6571	23	1	1	5
6576	28	5	0	9
6579	13	0	0	2
6583	7	0	0	5
6585	20	1	0	11
6586	4	0	0	2
6587	22	15	0	1
6589	13	0	5	2
6590	13	2	1	3
6591	13	0	0	4
6592	5	0	0	0
6596	7	0	2	0
6597	57	1	1	5
6598	44	0	0	4
6599	8	0	0	15
6600	8	0	0	2
6604	20	0	1	2
6607	10	0	0	1
6610	23	29	1	12
6611	100	16	1	4
6612	3	4	0	7
6613	89	50	0	12
6614	43	0	0	6
6615	3	0	0	2
6617	14	1	0	2
6620	9	0	0	1
6621	12	2	0	6
6623	20	0	10	5
6627	1	0	0	1
6628	3	1	0	7
6629	72	0	0	9
6630	3	1	1	2
6631	14	1	0	3
6635	2	3	0	1
6639	12	1	0	2
6641	29	10	0	6
6643	38	0	0	7
6644	46	1	0	4
6645	9	0	0	4
6651	8	5	0	0
6652	76	31	0	6
6653	58	26	0	14
6654	14	33	0	10
6656	8	0	0	0
6660	5	1	0	1
6663	26	0	0	7
6666	1	0	0	2
6667	8	1	0	2
6669	1	2	0	4
6670	33	0	1	2
6671	15	18	0	14
6672	0	0	0	0
6673	6	0	0	6
6675	30	0	0	13
6677	14	1	1	5
6682	7	0	0	0
6684	1	0	0	1
6689	9	0	0	3
6690	107	0	0	9
6693	12	0	0	0
6695	14	0	0	4
6696	39	0	1	8
6697	67	0	0	3
6698	4	2	4	0
6700	8	0	1	3
6704	15	0	0	7
6710	52	0	0	3
6713	11	5	6	18
6715	39	0	0	7
6716	2	0	0	1
6719	31	26	0	4
6720	2	26	0	8
6721	9	0	0	6
6724	13	0	0	3
6725	11	0	0	0
6728	1	0	0	7
6731	1	5	0	5
6734	15	0	0	3
6736	6	0	0	4
6742	35	11	2	5
6745	23	0	0	9
6746	2	1	0	11
6747	12	0	0	4
6749	72	0	0	3
6751	1	0	0	3
6752	18	0	0	6
6753	2	0	0	0
6759	5	0	0	5
6760	16	0	1	1
6761	12	0	0	7
6762	1	0	3	2
6763	3	0	0	0
6766	14	1	0	3
6767	2	1	1	4
6769	1	0	0	2
6771	16	4	12	18
6773	17	0	0	4
6774	2	0	0	1
6775	7	1	1	2
6776	14	0	0	7
6777	9	0	1	2
6778	11	0	0	2
6780	12	0	0	5
6781	20	0	0	0
6784	38	0	4	6
6787	39	55	10	32
6788	20	2	11	5
6794	4	16	0	7
6796	2	0	0	2
6799	38	0	0	6
6801	3	0	0	0
6804	3	3	2	3
6806	18	0	0	2
6811	1	0	0	1
6813	1	5	1	1
6814	2	0	0	3
6816	94	0	0	4
6818	24	0	0	3
6821	1	3	0	6
6822	58	0	2	5
6823	3	0	0	7
6824	104	0	0	34
6827	3	0	0	14
6828	6	0	0	1
6829	12	0	0	0
6830	24	3	0	4
6836	0	0	0	0
6839	1	0	0	1
6840	20	0	0	3
6845	12	4	0	2
6846	7	0	0	2
6848	4	0	0	2
6849	44	1	0	12
6851	53	0	0	10
6852	80	0	0	16
6854	9	2	4	5
6857	14	0	1	1
6859	23	1	2	35
6863	9	0	0	6
6865	4	2	0	4
6867	1	2	0	1
6868	88	0	0	14
6874	10	3	0	1
6878	22	1	0	8
6880	3	1	0	0
6881	28	0	1	13
6882	63	0	0	4
6883	7	131	0	18
6884	63	3	0	12
6886	175	62	0	9
6887	1	0	2	7
6888	2	0	0	2
6889	16	0	0	3
6902	16	6	2	4
6903	1	7	0	2
6904	4	2	0	4
6907	15	0	2	3
6910	26	0	1	8
6911	52	0	0	1
6916	22	0	0	3
6918	8	0	0	0
6920	12	0	0	7
6921	11	0	0	0
6922	5	0	0	1
6924	7	1	0	0
6925	8	0	0	0
6928	11	0	0	3
6932	43	0	0	14
6933	20	0	0	2
6934	7	0	0	1
6936	14	4	0	4
6938	15	0	1	5
6941	1	0	0	0
6942	40	2	2	24
6943	10	0	0	4
6944	20	0	0	4
6945	13	0	0	1
6947	3	0	0	0
6948	33	0	0	2
6949	14	0	0	4
6955	1	0	0	1
6956	4	0	0	0
6960	6	0	0	3
6966	5	1	0	1
6968	1	0	0	4
6970	7	2	0	1
6972	12	0	0	1
6974	29	0	2	2
6978	12	0	0	4
6979	2	0	0	0
6984	90	0	0	31
6985	27	0	0	1
6986	34	0	0	2
6988	1	0	0	1
6991	10	0	0	6
6997	2	0	0	1
6999	3	0	4	5
7003	23	5	0	6
7011	9	0	3	5
7012	2	0	0	0
7015	16	0	0	11
7016	13	0	0	3
7017	3	0	1	3
7018	44	1	4	7
7019	1	0	0	9
7021	6	0	0	1
7022	13	18	0	2
7023	27	0	24	6
7025	46	0	0	3
7030	5	0	0	0
7033	8	0	0	2
7034	12	0	0	2
7037	3	0	0	2
7038	13	0	0	2
7039	10	0	1	3
7042	5	0	0	1
7043	9	0	0	2
7044	79	0	0	16
7045	91	0	1	10
7053	87	0	5	7
7056	55	0	0	3
7059	33	0	0	8
7060	6	0	0	3
7061	1	0	0	0
7063	6	0	1	0
7066	4	0	0	1
7067	22	1	0	0
7068	20	0	0	1
7069	1	0	0	0
7070	0	0	0	0
7071	1	0	0	1
7072	0	0	0	0
7073	0	0	0	1
7074	0	0	0	0
7077	1	0	0	2
7080	8	0	0	3
7081	8	0	0	0
7085	10	1	3	3
7089	64	0	0	4
7100	16	2	0	1
7104	32	0	1	7
7105	5	0	0	5
7112	2	0	0	0
7118	1	0	0	0
7119	47	0	0	7
7120	14	0	0	0
7122	4	0	0	0
7123	1	0	0	4
7124	4	0	0	0
7125	13	0	0	1
7129	9	1	0	1
7131	19	0	0	9
7143	1	0	0	2
7144	5	1	0	5
7145	4	0	0	7
7147	3	0	0	2
7148	1	0	0	1
7158	9	0	0	1
7160	1	0	0	0
7162	9	0	0	3
7163	24	16	10	1
7164	22	0	0	4
7165	5	1	2	3
7167	3	0	0	0
7172	33	0	0	10
7175	1	40	1	8
7176	5	2	1	0
7179	33	0	0	19
7180	7	0	0	9
7182	33	0	0	7
7183	14	0	0	8
7184	6	0	0	0
7185	7	48	10	31
7188	1	0	0	3
7193	10	0	0	0
7196	8	0	0	5
7198	7	1	0	0
7200	14	0	2	5
7201	26	0	0	3
7202	1	0	0	1
7203	8	0	1	1
7207	1	0	0	2
7211	1	7	1	6
7212	6	0	0	1
7213	6	0	0	2
7220	1	2	0	1
7222	112	0	0	24
7225	5	0	2	1
7227	8	32	0	6
7232	1	0	0	3
7233	10	0	0	2
7234	18	0	0	2
7235	1	0	0	3
7236	112	0	0	46
7237	1	0	0	2
7239	9	1	0	2
7241	1	0	4	2
7242	3	0	0	0
7243	18	0	0	2
7246	11	1	0	3
7247	6	0	0	2
7248	8	0	0	6
7249	15	0	0	6
7251	10	0	0	1
7252	14	0	0	5
7255	5	0	0	1
7257	21	0	2	4
7262	6	0	0	2
7264	24	0	0	3
7265	3	0	0	1
7271	22	36	2	10
7272	3	0	0	3
7273	1	0	0	1
7274	2	0	0	3
7279	7	0	0	1
7283	12	0	0	4
7284	11	0	0	4
7291	0	0	0	0
7293	53	2	2	14
7294	3	1	5	7
7296	4	0	0	0
7299	21	3	4	8
7301	33	21	0	17
7303	10	0	2	2
7304	1	0	0	5
7305	12	2	0	5
7306	17	0	1	1
7309	3	0	0	0
7310	1	0	9	1
7312	8	0	0	1
7316	1	5	3	16
7322	6	0	1	4
7324	23	0	3	5
7327	6	1	0	2
7329	16	0	0	7
7330	3	2	0	2
7331	1	0	0	2
7335	2	0	0	0
7339	1	0	0	0
7341	48	0	0	10
7342	34	0	0	20
7344	35	0	0	1
7345	40	0	0	10
7346	1	0	0	5
7355	15	0	3	6
7357	10	0	0	2
7362	6	0	0	9
7363	23	0	0	1
7366	6	0	0	2
7376	15	4	2	9
7378	9	0	1	2
7381	14	0	0	1
7382	17	28	1	3
7387	23	0	0	5
7388	33	1	3	12
7390	46	0	0	22
7392	36	0	0	1
7397	13	1	0	9
7398	12	1	2	7
7400	22	0	0	7
7401	13	0	2	3
7403	11	0	0	3
7406	44	26	0	5
7407	9	12	0	2
7411	2	0	0	4
7424	20	0	1	5
7425	1	2	0	0
7426	10	0	0	35
7431	17	1	0	4
7434	56	1	1	12
7435	1	0	0	1
7437	2	0	0	1
7439	14	0	0	1
7441	20	4	0	1
7442	43	0	0	15
7445	1	0	1	0
7446	14	0	1	1
7447	0	0	0	3
7449	1	1	0	2
7450	2	2	0	0
7451	17	0	0	10
7455	27	0	0	3
7461	14	1	0	3
7462	18	0	0	12
7463	36	1	0	5
7466	21	0	0	1
7471	27	0	0	15
7472	41	0	0	21
7473	8	43	0	10
7475	23	7	0	9
7477	8	0	0	1
7478	13	0	0	7
7480	10	1	1	4
7482	11	0	0	1
7485	11	9	1	0
7487	4	0	0	6
7489	12	0	0	2
7491	8	1	0	0
7492	1	3	0	4
7498	2	0	0	1
7499	29	0	0	6
7502	1	0	0	17
7504	20	0	0	12
7507	2	0	0	2
7512	6	0	0	1
7514	3	0	0	3
7515	1	0	0	0
7516	1	0	0	4
7517	29	0	0	9
7519	58	0	0	4
7521	6	0	1	2
7525	52	0	0	26
7527	19	5	0	6
7530	2	0	0	0
7531	11	3	0	2
7532	0	0	0	0
7534	9	6	3	1
7538	6	0	0	0
7541	3	0	0	1
7543	2	0	0	13
7546	14	2	0	4
7548	17	0	1	2
7550	39	0	0	16
7554	14	0	0	11
7555	13	6	1	6
7558	37	0	0	3
7561	2	0	0	1
7566	19	0	0	8
7572	2	0	0	0
7573	29	1	0	12
7574	2	3	0	1
7575	9	0	0	2
7578	21	2	0	1
7580	3	1	1	5
7581	14	6	1	3
7583	15	0	0	1
7585	13	1	0	9
7586	15	1	0	3
7587	4	0	0	1
7591	33	0	0	3
7592	12	0	0	3
7593	41	0	0	12
7594	10	0	0	3
7597	1	0	1	1
7598	4	0	0	0
7601	4	11	1	5
