5170	22	0	0	14
7602	3	2	0	4
7604	11	0	0	1
7605	14	1	0	7
7607	1	0	0	1
7609	3	2	2	1
7611	18	0	0	5
7612	19	1	0	8
7614	3	0	0	0
7617	1	0	0	0
7622	1	0	0	1
7626	2	0	0	13
7627	7	0	0	6
7628	5	0	0	10
7630	11	1	4	6
7632	5	1	0	4
7635	22	0	1	5
7638	8	1	0	1
7642	10	0	0	6
7643	10	0	0	0
7645	8	0	0	0
7647	13	0	0	1
7655	1	0	0	1
7659	1	0	0	0
7660	6	0	2	0
7661	14	0	1	1
7662	1	0	0	0
7663	0	0	0	1
7668	66	1	0	11
7669	4	0	0	0
7672	46	1	0	12
7673	8	0	2	0
7674	18	0	3	1
7676	7	0	0	2
7677	1	4	0	3
7681	25	0	0	2
7682	8	0	0	2
7683	36	0	0	6
7689	16	0	0	0
7697	1	4	1	4
7699	1	1	0	2
7700	1	4	0	6
7701	110	0	10	9
7706	21	1	0	0
7708	1	0	1	2
7710	1	3	0	1
7712	3	0	0	2
7713	8	0	0	2
7716	14	0	0	7
7720	6	0	0	2
7721	12	0	0	5
7722	4	0	0	0
7723	4	0	0	1
7727	2	2	1	5
7728	2	0	0	5
7729	71	2	0	16
7731	1	2	0	3
7732	11	2	1	0
7734	4	0	0	3
7737	15	4	0	1
7738	70	0	1	10
7739	4	0	0	0
7740	19	0	0	15
7742	54	10	0	7
7755	1	1	0	1
7756	41	0	0	21
7765	1	6	1	3
7767	2	7	1	1
7768	2	1	1	1
7770	52	15	0	11
7772	8	0	0	3
7773	1	0	0	2
7774	6	0	1	0
7775	4	0	0	0
7780	2	2	0	1
7781	45	1	0	3
7783	17	0	5	5
7786	11	0	0	6
7787	10	0	0	3
7791	1	0	0	2
7794	2	0	0	0
7796	26	0	0	12
7797	17	0	0	5
7801	8	1	0	3
7803	1	0	0	0
7806	9	0	0	0
7807	42	2	1	11
7808	4	0	0	2
7810	2	23	0	5
7811	8	1	0	1
7816	46	0	0	3
7817	1	0	0	2
7818	6	0	0	0
7819	24	0	1	20
7821	2	4	0	5
7822	14	5	0	8
7824	20	0	0	7
7827	2	0	0	4
7828	4	3	0	1
7829	3	0	0	1
7830	8	0	0	2
7832	24	0	0	4
7833	2	0	0	7
7834	4	0	0	0
7837	4	1	0	0
7838	1	0	0	0
7839	31	0	1	7
7840	16	0	0	3
7843	5	0	0	1
7844	13	2	0	4
7845	1	0	0	1
7846	3	0	0	4
7849	0	0	0	1
7850	3	0	0	0
7851	1	5	0	0
7885	52	0	0	3
7886	52	0	0	28
7888	23	0	0	8
7890	10	0	2	6
7891	120	0	2	35
7892	36	0	0	14
7893	85	0	0	25
7901	3	0	1	6
7902	2	0	0	1
7903	2	0	0	5
7906	5	0	0	0
7921	37	0	0	12
7922	12	0	2	0
7923	38	11	2	2
7925	99	0	1	27
7928	39	0	0	10
7930	87	12	4	7
7931	22	0	0	1
7935	5	0	0	7
7938	11	5	0	0
7939	3	0	0	1
7941	17	1	2	2
7942	6	0	0	1
7946	14	0	2	1
7950	12	0	0	1
7951	25	9	2	10
7952	84	8	1	7
7954	11	27	0	3
7955	150	0	0	8
7957	1	0	0	0
7959	57	0	0	5
7962	26	1	0	0
7963	5	0	0	3
7964	17	0	0	4
7965	0	0	0	0
7966	151	5	5	6
7973	1	0	0	2
7975	2	0	0	2
7976	16	0	0	1
7978	1	9	0	3
7983	1	0	0	1
7984	9	0	0	6
7985	36	0	0	11
7988	10	0	0	1
7989	32	0	0	9
7990	8	0	2	3
7991	4	0	0	0
7992	36	2	2	2
7994	52	0	0	3
7995	4	0	4	1
8005	9	0	0	5
8007	21	0	0	3
8008	4	0	0	0
8011	8	0	0	8
8013	7	0	0	5
8022	0	1	0	1
8023	1	0	0	0
8024	0	0	0	2
8025	0	0	0	1
8026	1	0	0	2
8027	1	0	0	0
8028	0	0	0	1
8029	1	0	1	3
8032	0	1	1	0
8033	0	0	0	0
8035	14	0	0	6
8037	0	0	0	2
8038	7	0	0	0
8039	0	0	0	0
8041	0	0	0	2
8042	8	1	1	1
8043	0	0	0	1
8044	0	0	0	1
8045	1	0	0	0
8047	1	0	0	0
8048	5	0	1	0
8051	0	0	0	2
8052	0	0	0	3
8053	0	0	0	0
8054	1	0	2	0
8058	0	0	0	0
8059	0	0	0	0
8060	44	41	8	12
8062	7	0	0	0
8063	5	0	0	6
8064	2	2	0	4
8065	1	0	0	0
8067	2	0	0	1
8068	0	0	0	0
8069	0	0	0	0
8070	1	0	0	0
8071	0	0	0	2
8072	22	1	4	5
8073	14	0	0	2
8074	2	3	0	0
8075	20	2	4	2
8078	20	0	0	1
8079	27	0	0	7
8081	49	0	1	16
8082	73	0	0	8
8083	73	0	0	28
8085	2	5	0	2
8086	3	0	0	1
8088	6	0	1	3
8089	0	0	0	0
8090	16	18	0	3
8091	78	0	0	20
8092	44	7	7	3
8095	28	0	0	11
8097	1	0	0	0
8099	96	0	0	20
8100	11	1	0	4
8102	37	2	1	4
8103	39	0	0	6
8104	8	0	0	1
8117	2	0	0	2
8121	38	14	0	20
8122	64	8	0	5
8123	3	3	0	2
8124	6	0	0	3
8125	10	4	1	11
8127	15	0	2	3
8128	13	0	0	2
8129	14	0	0	5
8131	12	0	1	0
8133	44	1	1	33
8134	25	0	0	2
8135	20	0	0	0
8137	2	0	0	0
8138	37	0	0	16
8141	3	3	0	0
8143	4	0	0	0
8148	8	1	0	4
8162	9	3	0	0
8166	84	20	0	5
8167	31	1	1	5
8169	33	0	0	17
8176	50	0	0	21
8179	10	0	0	2
8181	0	0	0	1
8182	151	0	0	87
8185	9	1	0	2
8187	3	0	0	0
8189	0	0	0	0
8192	6	0	0	2
8193	40	0	0	18
8194	0	0	0	0
8197	15	0	0	4
8198	0	0	0	0
8199	51	0	1	9
8202	7	3	1	4
8203	1	0	0	3
8204	0	0	0	1
8205	9	0	0	24
8206	1	9	0	2
8207	1	0	0	2
8209	87	13	24	19
8211	13	0	0	7
8212	9	1	0	2
8214	44	0	0	3
8216	16	0	0	12
8217	2	2	0	4
8218	23	0	0	6
8220	9	0	0	0
8221	39	0	1	5
8222	8	0	0	0
8227	68	2	2	6
8228	5	0	0	2
8230	34	0	0	7
8233	41	0	0	1
8237	28	16	4	8
8240	58	4	1	2
8242	69	0	0	5
8243	19	10	1	3
8244	26	0	0	4
8246	7	0	0	3
8247	6	0	0	1
8253	107	12	0	5
8254	40	0	1	12
8256	12	6	0	4
8258	23	1	0	4
8259	6	1	3	1
8262	9	1	2	0
8263	6	0	0	3
8267	11	0	0	15
8271	3	2	0	1
8274	1	7	1	3
8276	2	0	0	2
8280	5	0	0	3
8286	1	0	0	0
8293	6	0	0	2
8295	10	0	2	5
8299	5	0	0	3
8300	67	0	0	22
8301	30	0	0	4
8302	47	1	0	12
8303	25	0	1	3
8305	23	0	0	3
8308	17	1	0	3
8309	3	1	0	1
8311	116	0	0	9
8315	10	1	1	0
8317	23	0	0	4
8324	10	0	0	0
8326	4	1	0	1
8328	10	0	0	0
8336	5	1	0	1
8339	11	0	1	7
8340	114	0	0	30
8341	15	0	0	6
8343	15	0	0	4
8344	5	0	0	1
8347	25	1	0	3
8349	15	1	0	8
8350	2	0	0	1
8351	40	0	0	7
8356	0	0	0	0
8361	1	0	0	2
8362	36	0	0	4
8363	8	0	0	1
8367	7	5	5	8
8368	3	0	2	2
8372	1	0	1	0
8373	10	0	0	1
8375	13	0	0	0
8376	25	0	0	2
8377	40	1	0	7
8378	34	0	1	1
8387	2	8	0	2
8389	6	1	2	11
8391	94	0	0	0
8396	0	0	0	0
8397	21	1	0	18
8398	31	0	0	3
8400	18	0	1	2
8401	4	0	0	3
8402	31	5	0	2
8406	6	0	2	0
8408	100	0	0	7
8409	9	0	0	0
8410	21	2	0	2
8411	12	1	3	5
8412	24	1	0	4
8414	1	0	1	9
8418	10	2	0	3
8419	26	17	0	10
8420	73	6	0	18
8421	5	4	0	1
8425	9	1	0	5
8429	19	0	0	2
8432	22	0	0	8
8436	10	0	0	5
8437	3	0	0	0
8439	12	0	0	0
8443	24	11	0	4
8449	3	0	0	1
8453	2	0	0	1
8454	1	0	0	0
8456	3	0	0	0
8459	18	0	0	6
8460	4	0	1	3
8463	11	1	0	7
8464	1	0	1	0
8465	4	1	2	3
8466	10	0	0	9
8467	4	0	0	2
8468	56	0	2	2
8470	28	0	0	9
8471	12	0	0	3
8472	4	0	0	0
8474	11	0	0	60
8476	12	0	0	1
8478	11	0	1	4
8481	3	5	0	1
8483	2	1	1	1
8484	30	0	0	7
8485	93	3	0	29
8487	16	1	1	15
8488	5	0	0	1
8489	7	6	3	3
8490	2	0	0	2
8492	9	6	1	4
8494	57	0	0	7
8495	3	0	0	0
8498	1	0	0	10
8500	18	17	0	7
8501	2	2	0	4
8504	74	45	0	17
8506	57	0	0	8
8508	6	0	0	0
8518	21	1	1	3
8519	5	0	1	0
8520	1	23	2	20
8521	90	0	0	7
8522	126	0	0	11
8524	55	3	0	10
8525	3	0	1	1
8527	5	1	0	3
8528	2	0	0	2
8529	1	0	0	1
8530	46	4	6	7
8531	29	0	0	4
8536	6	0	0	4
8537	1	0	0	5
8539	34	0	0	9
8540	20	38	0	7
8544	21	0	2	2
8545	15	26	0	6
8547	1	7	1	1
8551	76	0	0	5
8556	10	0	0	0
8560	21	1	0	3
8561	2	0	0	0
8562	6	0	0	1
8564	17	0	0	6
8567	2	0	1	2
8569	17	26	0	19
8573	6	1	1	2
8574	21	2	0	3
8577	8	4	0	2
8578	5	0	0	0
8579	42	43	0	10
8580	74	8	0	26
8582	26	0	2	3
8584	1	0	0	0
8586	6	0	0	3
8587	5	2	0	1
8591	1	0	0	0
8592	76	7	0	25
8593	6	0	0	1
8594	2	0	1	3
8599	46	17	0	2
8603	24	0	0	3
8605	69	0	0	5
8608	16	0	0	3
8612	8	0	0	0
8613	17	0	0	3
8617	20	0	0	1
8618	220	0	1	61
8620	3	0	1	4
8622	2	1	0	4
8623	3	0	0	2
8625	6	0	3	4
8626	24	0	0	15
8629	74	0	0	31
8630	34	24	0	9
8631	8	14	0	1
8632	103	0	0	9
8637	47	0	0	3
8641	3	0	0	0
8642	4	22	0	6
8643	15	0	1	0
8645	5	0	1	0
8648	1	0	0	0
8651	79	0	2	12
8653	54	5	0	0
8654	1	0	0	9
8659	4	0	0	3
8660	12	1	3	10
8662	29	0	0	12
8663	1	0	0	0
8664	6	0	0	3
8667	12	0	0	1
8668	9	0	0	8
8674	34	0	0	5
8678	6	0	0	1
8681	3	0	0	0
8683	4	0	2	3
8687	119	75	0	8
8688	8	0	0	1
8690	2	14	0	6
8691	14	0	0	2
8693	1	0	0	1
8695	13	16	0	7
8697	10	0	0	4
8699	6	2	0	2
8702	23	0	1	6
8703	10	0	2	3
8707	23	2	4	5
8708	14	0	0	2
8709	6	0	0	1
8713	39	0	0	6
8715	67	0	0	5
8716	115	0	0	52
8717	10	0	0	2
8718	19	0	0	10
8724	7	0	1	5
8727	2	0	1	1
8728	0	0	0	0
8729	5	0	0	8
8730	20	0	0	5
8731	15	0	0	4
8733	16	0	0	0
8735	19	1	0	1
8736	4	0	0	2
8741	13	2	0	4
8742	11	0	0	0
8743	2	0	0	1
8745	0	0	0	0
8748	1	0	0	0
8750	2	0	0	1
8751	13	0	0	2
8752	1	0	0	8
8753	40	0	0	4
8756	18	0	0	13
8757	4	2	1	7
8758	25	0	0	6
8765	18	18	1	0
8767	20	0	2	4
8769	4	3	0	5
8771	1	0	0	3
8774	4	0	0	18
8777	7	1	0	9
8778	14	0	0	8
8779	18	0	1	13
8781	35	0	0	15
8783	83	1	0	18
8785	2	2	0	1
8786	145	3	0	38
8791	75	0	0	19
8795	14	17	0	14
8796	26	1	6	3
8798	1	0	0	2
8799	20	0	0	18
8805	17	0	0	3
8807	2	2	0	8
8811	31	0	0	7
8815	2	0	0	1
8816	6	1	0	1
8817	19	1	0	2
8824	17	1	0	2
8826	3	3	0	4
8827	3	10	0	10
8828	92	61	0	11
8829	1	0	0	2
8832	14	0	0	6
8833	33	0	0	22
8835	50	3	1	11
8837	58	0	1	20
8838	2	0	4	1
8839	1	0	0	5
8840	5	1	0	0
8843	16	1	0	12
8844	8	2	0	1
8845	3	10	0	8
8846	17	0	0	2
8847	9	0	4	1
8850	0	0	0	0
8851	0	0	0	0
8855	22	0	0	27
8858	2	0	1	3
8859	20	0	1	4
8860	0	0	0	0
8864	9	0	0	1
8865	3	0	0	2
8873	1	0	0	5
8875	6	0	0	1
8876	8	0	0	6
8878	42	1	0	20
8879	0	0	0	1
8881	21	0	0	7
8882	1	0	0	3
8885	2	0	0	1
8886	26	0	0	1
8887	8	0	0	3
8888	11	0	0	1
8892	1	0	0	1
8900	25	1	0	4
8904	2	0	0	4
8905	1	0	0	1
8906	17	0	0	2
8910	16	0	0	5
8912	8	0	0	1
8914	73	34	0	9
8921	7	0	2	2
8922	6	0	0	0
8927	47	0	0	11
8930	3	2	3	5
8933	2	0	0	0
8935	16	0	0	1
8937	8	0	0	1
8940	6	0	0	1
8941	4	3	0	4
8945	28	0	0	9
8946	1	1	0	0
8949	1	3	0	6
8953	51	0	0	12
8957	12	3	0	1
8958	35	1	0	12
8960	12	0	0	1
8964	16	5	7	6
8965	1	0	0	0
8966	1	0	0	1
8967	2	0	0	2
8968	17	0	2	9
8970	4	0	0	3
8971	30	4	0	6
8972	12	0	0	1
8973	15	26	2	10
8987	50	0	0	3
8992	3	0	0	1
8993	16	0	0	2
8994	3	16	0	6
8996	10	0	0	1
8997	18	0	0	2
9000	2	1	0	1
9001	1	1	0	0
9002	46	1	0	17
9003	19	0	0	10
9008	15	14	0	9
9010	20	1	0	2
9011	1	0	1	1
9014	4	3	3	2
9015	11	1	0	4
9020	23	4	0	19
9021	0	0	0	3
9023	4	0	0	0
9030	10	0	0	5
9032	10	0	0	0
9033	12	0	1	1
9039	30	0	0	12
9048	16	0	0	10
9051	15	0	0	2
9055	65	93	0	10
9058	1	0	0	14
9059	2	0	0	1
9061	95	1	1	14
9067	8	0	0	1
9069	8	0	0	2
9070	3	8	3	2
9072	56	1	1	17
9074	1	0	0	0
9079	22	0	0	15
9080	9	1	0	0
9082	6	0	0	0
9087	13	0	0	3
9090	78	0	0	1
9091	3	0	1	0
9093	2	4	0	12
9099	50	0	0	2
9101	5	0	0	2
9103	8	3	0	2
9105	11	0	0	5
9109	6	1	0	2
9110	12	0	0	2
9118	15	0	0	14
9119	2	0	0	0
9120	2	0	0	0
9121	4	1	1	1
9123	33	4	0	3
9128	18	0	0	10
9129	3	0	0	1
9130	54	16	0	3
9132	18	0	1	8
9133	17	0	0	4
9135	10	23	0	3
9137	12	0	1	6
9138	47	0	2	6
9140	129	0	0	15
9141	52	0	0	4
9146	30	0	0	1
9156	10	0	0	4
9160	6	0	0	0
9163	74	17	0	7
9164	21	0	0	7
9165	8	0	0	1
9209	18	0	0	1
9222	3	4	0	1
9223	42	1	9	24
9225	15	2	0	2
9228	102	7	0	10
9230	28	0	1	7
9232	9	43	1	8
9235	12	0	0	5
9236	30	1	8	6
9238	22	0	0	18
9239	91	2	0	7
9241	3	1	0	1
9247	4	0	2	7
9248	110	5	1	5
9251	34	1	6	2
9252	41	0	1	7
9253	20	0	0	2
9256	10	0	1	4
9257	95	0	0	2
9258	35	0	1	8
9259	13	4	0	1
9260	11	0	0	1
9262	68	2	4	18
9263	30	0	0	2
9264	13	1	1	4
9277	46	1	1	6
9279	117	0	0	10
9281	1	0	4	0
9282	25	0	0	3
9284	16	0	1	2
9285	7	1	0	1
9286	3	0	0	3
9288	138	6	1	60
9294	16	32	0	2
9297	1	0	0	7
9299	27	1	0	5
9300	14	1	1	1
9301	3	0	0	0
9302	17	0	0	4
9307	3	0	0	1
9308	2	0	0	2
9309	5	0	0	0
9310	1	0	0	0
9311	4	0	0	3
9312	7	0	0	1
9313	1	1	0	0
9316	107	10	10	27
9317	14	13	6	14
9319	1	1	0	0
9320	4	3	0	0
9321	52	0	0	21
9324	25	2	9	5
9325	80	2	1	10
9331	19	0	0	2
9332	35	1	0	10
9333	68	0	0	20
9334	79	3	2	12
9335	0	0	0	2
9336	15	3	1	3
9337	4	0	0	5
9338	1	0	0	1
9339	0	0	0	1
9340	1	0	0	0
9341	0	0	0	0
9342	2	0	0	7
9343	0	0	0	0
9348	1	0	0	1
9349	1	0	0	0
9350	0	0	0	2
9351	0	5	0	10
9352	0	0	0	0
9353	0	0	0	0
9355	0	0	1	0
9356	52	16	10	0
9358	1	0	0	2
9359	0	0	0	1
9360	1	0	0	0
9361	0	0	0	0
9362	0	0	0	0
9363	0	0	0	1
9364	2	0	0	0
9365	0	0	0	1
9366	39	16	3	9
9367	1	0	0	3
9368	0	0	0	1
9369	0	0	0	0
9370	0	0	1	2
9371	31	0	0	0
9372	0	0	0	0
9373	0	0	0	0
9374	0	0	0	1
9375	0	0	0	0
9377	0	0	0	10
9378	1	0	0	0
9379	1	0	0	16
9380	1	0	0	3
9381	1	0	0	1
9382	1	0	0	1
9383	1	0	0	1
9384	2	0	0	0
9385	0	0	0	0
9388	6	0	0	1
9389	0	0	0	0
9390	1	0	1	2
9391	0	0	0	4
9392	0	0	0	0
9393	0	0	0	2
9395	0	0	0	0
9401	1	0	0	0
9402	1	0	0	0
9403	1	0	0	1
9404	1	0	0	1
9405	1	0	0	3
9406	0	0	0	1
9407	2	0	0	6
9417	10	0	2	5
9418	6	0	0	0
9419	19	0	0	0
9420	57	15	0	4
9421	15	1	0	3
9422	1	0	0	4
9424	51	0	0	6
9425	15	4	0	3
9426	12	11	1	12
9428	88	0	0	49
9429	1	2	0	0
9432	3	0	0	0
9433	1	1	0	0
9441	25	13	1	5
9447	5	0	0	2
9450	2	7	2	3
9454	1	0	0	1
9455	6	5	1	4
9457	7	1	0	1
9459	20	3	0	4
9469	12	0	0	11
9471	3	0	0	1
9472	44	3	1	2
9474	3	10	0	6
9476	84	2	13	7
9477	54	0	0	4
9478	16	1	0	3
9479	40	0	0	6
9480	16	0	0	11
9481	48	20	0	1
9482	51	0	0	10
9483	6	0	0	2
9487	15	3	0	6
9488	4	8	0	5
9491	16	0	0	4
9496	8	0	0	1
9498	1	0	0	0
9499	43	0	0	4
9505	9	1	0	5
9506	21	0	0	19
9508	108	0	0	2
9509	14	0	0	3
9514	5	3	0	12
9515	14	30	5	11
9516	110	0	2	46
9531	14	2	5	2
9532	13	0	0	2
9534	8	4	0	1
9536	28	0	0	7
9540	5	0	0	0
9541	2	5	2	1
9545	1	2	0	2
9546	1	0	0	0
9549	80	0	0	17
9550	30	0	0	9
9553	26	0	1	9
9555	11	0	0	0
9559	1	0	0	0
9566	19	0	0	3
9569	8	0	0	1
9574	20	0	0	16
9577	1	0	0	4
9578	9	0	1	8
9580	3	0	0	4
9581	10	2	4	14
9582	22	1	0	6
9587	41	1	1	4
9588	5	0	7	9
9589	1	0	0	1
9591	37	0	0	7
9592	6	5	2	5
9593	19	7	2	7
9596	32	0	1	4
9597	28	3	0	7
9598	3	0	0	6
9601	3	0	0	7
9602	93	51	0	9
9603	31	0	0	16
9604	44	1	0	9
9611	9	0	0	0
9613	7	4	2	0
9615	7	1	1	9
9616	2	2	0	8
9619	3	0	0	1
9620	6	0	0	4
9621	7	7	0	0
9623	83	12	0	10
9627	11	0	0	15
9628	15	1	0	3
9630	31	3	3	9
9632	31	0	0	9
9633	0	0	0	3
9637	2	0	0	2
9638	4	0	0	0
9640	33	0	0	2
9643	1	0	0	1
9644	1	2	0	1
9646	18	1	1	5
9647	18	2	0	0
9649	116	0	3	12
9653	24	0	2	1
9657	21	0	0	12
9658	2	1	0	4
9659	3	1	0	1
9660	2	4	0	4
9662	11	0	1	1
9663	14	0	2	1
9664	12	1	0	4
9667	3	0	0	1
9668	47	0	0	11
9670	3	0	1	1
9672	25	0	0	0
9674	15	0	0	2
9675	36	0	0	1
9677	8	1	0	4
9678	18	0	0	1
9679	90	0	0	7
9683	10	0	0	9
9684	1	0	0	1
9685	2	0	0	2
9686	3	0	0	8
9688	19	5	2	2
9689	7	1	0	2
9692	1	0	0	3
9693	41	0	0	0
9695	13	0	0	11
9697	15	0	0	6
9700	13	0	0	5
9703	10	0	3	8
9706	3	19	0	5
9707	21	0	1	12
9708	1	0	0	1
9709	20	0	0	12
9710	3	0	0	3
9713	8	0	0	2
9717	16	6	0	4
9719	3	2	0	0
9723	14	0	0	8
9724	5	0	0	2
9725	0	0	0	0
9727	10	0	0	1
9728	2	1	0	5
9730	10	2	0	3
9732	19	1	0	8
9734	1	1	0	0
9735	10	4	0	6
9736	32	2	30	13
9737	42	0	0	3
9738	38	0	0	2
9739	6	0	0	4
9742	35	0	0	1
9750	11	0	0	6
9751	19	0	0	5
9752	30	0	0	0
9755	3	6	0	1
9756	5	0	0	0
9758	8	0	0	1
9760	6	0	0	0
9762	3	0	2	3
9763	13	40	0	8
9764	69	6	0	62
9765	8	0	0	4
9767	21	5	0	17
9770	11	0	0	2
9771	10	0	0	1
9772	8	0	0	2
9773	11	0	0	2
9775	25	0	0	4
9778	3	0	1	0
9779	77	0	1	5
9781	1	2	0	4
9789	13	8	0	3
9790	2	0	0	5
9792	8	0	3	0
9799	12	0	0	6
9804	13	0	4	3
9806	15	21	0	7
9808	27	2	1	7
9810	5	0	0	7
9813	24	0	1	4
9814	48	0	0	17
9815	2	0	0	18
9820	5	0	0	1
9823	21	3	0	3
9827	3	0	0	1
9828	1	0	0	1
9829	1	0	0	0
9830	1	0	0	5
9833	10	4	11	8
9835	14	17	2	11
9837	53	0	0	6
9838	21	3	0	1
9839	23	0	0	9
9840	111	7	0	22
9841	10	0	0	7
9843	39	12	0	6
9845	75	2	0	13
9855	11	0	0	5
9857	15	14	0	7
9862	1	1	0	0
9864	2	0	0	4
9865	2	1	0	0
9867	1	4	0	1
9868	3	0	2	3
9869	3	1	2	3
9875	1	0	0	0
9877	6	0	0	2
9878	2	1	1	2
9883	8	0	0	2
9890	1	0	0	0
9891	77	1	2	12
9892	15	0	0	2
9895	1	0	0	5
9896	27	0	0	8
9897	35	0	1	3
9901	3	1	1	2
9902	16	0	0	4
9903	8	1	0	0
9904	2	0	0	9
9907	7	5	0	0
9908	4	0	0	1
9910	15	2	0	3
9911	26	0	0	3
9914	1	0	0	3
9917	5	0	0	3
9920	2	1	0	1
9922	1	4	0	0
9924	1	0	0	0
9925	3	0	0	3
9927	4	0	0	6
9928	5	0	0	0
9929	1	1	0	0
9931	41	0	1	8
9932	3	0	0	8
9933	7	2	1	0
9935	6	0	0	1
9937	2	0	0	4
9941	19	0	0	7
9942	26	1	0	23
9945	7	0	0	2
9946	53	0	0	5
9948	11	0	0	12
9949	5	0	0	2
9951	4	2	0	1
9952	4	0	0	4
9953	7	0	0	0
9954	28	4	28	5
9955	34	0	0	6
9956	29	0	0	12
9960	12	0	0	0
9961	11	1	1	8
9962	83	0	0	27
9963	6	0	0	2
9966	4	0	0	4
9970	1	0	0	0
9971	9	1	0	3
9974	3	1	0	12
9975	1	0	0	0
9976	6	0	0	0
9978	18	0	0	4
9979	16	37	0	8
9993	11	0	0	2
9994	13	0	0	2
9995	61	0	6	15
9996	18	0	1	0
9997	9	0	0	2
